rank,object_id,score,score_norm,n_obs
575,ZTF24aahmgvr,8.541086,94.73,14
576,ZTF19acxzbad,32.662632,94.71,38
577,ZTF20aavnpug,20.945648,94.71,28
578,ZTF24ablsjwp,14.146094,94.69,11
579,ZTF20abdvwut,15.653645,94.69,18
580,ZTF22aakfzqz,8.466584,94.69,15
581,ZTF22ablfiyi,15.412687,94.65,20
582,ZTF19aaduwcj,8.431764,94.64,15
583,ZTF22aadmgan,20.745506,94.64,32
584,ZTF24abxhdum,13.879560,94.63,11
585,ZTF22aavobvq,31.545332,94.62,33
586,ZTF22aagdelg,80.711494,94.61,67
587,ZTF22abjfseq,15.369234,94.61,20
588,ZTF24abeegoz,8.373389,94.59,16
589,ZTF17aacucfy,449.185089,94.59,644
590,ZTF20abmgzuf,44.442448,94.59,48
591,ZTF23aaelgnd,15.199249,94.57,20
592,ZTF21acdvkcj,20.744152,94.57,25
593,ZTF23aaknwxp,13.290287,94.56,13
594,ZTF19abylxyt,8.355610,94.55,14
595,ZTF21aaguuok,15.107666,94.53,20
596,ZTF25aahrlwa,30.373955,94.53,43
597,ZTF19aavigow,334.477509,94.52,286
598,ZTF21acjnojg,8.328434,94.50,16
599,ZTF21abgmhfb,12.945353,94.50,12
600,ZTF22aaucozn,20.718254,94.50,29
601,ZTF22aavwyfw,14.924424,94.49,21
602,ZTF25achxmlx,8.300982,94.46,16
603,ZTF25accypwa,14.921675,94.45,18
604,ZTF19abepqvr,169.791290,94.44,132
605,ZTF18abvwidj,241.279556,94.44,246
606,ZTF18abkhgfg,43.676830,94.44,45
607,ZTF21abbvvmf,29.164513,94.43,33
608,ZTF25abizefk,12.904842,94.43,12
609,ZTF20aagjpmt,20.360048,94.42,26
610,ZTF21ackmvrd,74.007881,94.42,86
611,ZTF22aaqfuhm,8.190879,94.41,17
612,ZTF21aaxgwtb,14.598130,94.41,19
613,ZTF25abccstt,119.347191,94.39,173
614,ZTF18acsziue,257.950226,94.38,352
615,ZTF19acfrhnq,69.622406,94.38,60
616,ZTF20aaeswym,14.416327,94.37,23
617,ZTF17aaanypg,298.273743,94.37,539
618,ZTF25acdxdbq,8.083616,94.37,15
619,ZTF25abgvlua,12.670422,94.36,13
620,ZTF25aaoxrsz,19.110126,94.35,32
621,ZTF19achbhfc,28.683748,94.34,40
622,ZTF25abzonjz,14.075667,94.33,18
623,ZTF26aabyocy,8.077710,94.32,15
624,ZTF22abjzhry,12.110138,94.30,10
625,ZTF26aaxbgss,13.996891,94.29,22
626,ZTF19abqzkow,40.718445,94.29,44
627,ZTF25ackrgcs,18.983952,94.28,25
628,ZTF22aandnsf,8.073730,94.27,16
629,ZTF18aauuzmf,28.638256,94.25,36
630,ZTF21aabcyvd,13.903440,94.25,22
631,ZTF25aapqogh,11.954349,94.23,12
632,ZTF20acphvzi,8.065846,94.23,15
633,ZTF23aabyhrz,18.776115,94.21,28
634,ZTF21acgunkr,13.591443,94.21,21
635,ZTF25aaiotvj,8.065456,94.18,16
636,ZTF19actfqhp,13.317324,94.17,19
637,ZTF23aaiurvg,11.935040,94.16,10
638,ZTF22abujvsz,28.558020,94.16,42
639,ZTF19aaaanyo,65.235580,94.15,59
640,ZTF23aatibkr,18.656523,94.14,29
641,ZTF26aaaqeak,8.046261,94.14,17
642,ZTF19acbiugg,38.596851,94.14,44
643,ZTF20acwclnm,13.283683,94.12,20
644,ZTF20abmoans,11.491549,94.10,10
645,ZTF20aabqnad,8.020822,94.09,15
646,ZTF23ablzckq,13.170617,94.08,20
647,ZTF21acclizu,18.325470,94.07,30
648,ZTF20abrffom,28.397964,94.06,35
649,ZTF20aauzoca,7.881263,94.04,16
650,ZTF21acjbedo,13.121559,94.04,21
651,ZTF20aahirkk,11.260008,94.03,11
652,ZTF25abawgwl,73.221504,94.02,82
653,ZTF24abhmevn,13.098835,94.00,19
654,ZTF19aamkmxv,18.001070,94.00,31
655,ZTF21abjbukd,7.828597,94.00,15
656,ZTF22aabaoda,35.788273,93.98,50
657,ZTF25abzivnk,28.190840,93.97,39
658,ZTF23aafgazi,10.983874,93.97,13
659,ZTF22aacmgox,13.021607,93.96,24
660,ZTF24abcvapx,7.819671,93.95,17
661,ZTF23aanlqsq,17.496231,93.93,28
662,ZTF24abzaqam,12.896746,93.92,18
663,ZTF19acymuht,64.665337,93.91,60
664,ZTF24aaahbvh,7.800621,93.91,15
665,ZTF20abafjtw,10.788329,93.90,10
666,ZTF18adjbmvs,12.788362,93.88,23
667,ZTF19aavyvbn,27.449806,93.88,42
668,ZTF25aahfvex,7.719760,93.86,14
669,ZTF21aaqvsvw,17.331924,93.86,26
670,ZTF26aajqcht,12.587029,93.84,20
671,ZTF22abcvfgs,34.129162,93.83,54
672,ZTF25aadhuav,10.679496,93.83,13
673,ZTF23abhvmjb,7.677220,93.82,17
674,ZTF24aaqutdf,12.585113,93.80,24
675,ZTF24abpyjue,17.278151,93.79,32
676,ZTF24aatzgua,27.070047,93.78,35
677,ZTF21abnfyal,7.505178,93.77,15
678,ZTF23abizggp,10.341980,93.77,13
679,ZTF23aaguymg,12.381174,93.76,20
680,ZTF19adboaem,122.957916,93.75,105
681,ZTF19abcyqqg,7.415926,93.72,14
682,ZTF23aaltxkt,12.316877,93.72,18
683,ZTF21acfgjiw,17.196014,93.72,26
684,ZTF21aclmgzk,10.227430,93.70,13
685,ZTF23abhvuft,26.599924,93.69,36
686,ZTF20abhlpnt,32.690228,93.68,47
687,ZTF18aakpigz,12.044586,93.68,23
688,ZTF19aayfhtc,7.384794,93.68,15
689,ZTF19aamhqej,58.412769,93.68,76
690,ZTF23abofayp,16.942381,93.65,25
691,ZTF18aawiilg,11.985345,93.64,21
692,ZTF19aavanla,10.088198,93.63,12
693,ZTF21aarrrsx,7.273651,93.63,14
694,ZTF26aaiedvz,60.316669,93.63,96
695,ZTF20adadlqm,25.187889,93.60,39
696,ZTF23abijopy,11.868727,93.60,22
697,ZTF19aawtnqd,7.228699,93.59,14
698,ZTF17aadlxmv,16.938236,93.58,28
699,ZTF22ablvywo,10.008606,93.57,11
700,ZTF20aazgtmp,11.865742,93.56,20
701,ZTF21abxdact,7.206624,93.54,17
702,ZTF22aadljkb,32.477520,93.53,46
703,ZTF21aadrmqe,11.858147,93.52,18
704,ZTF23aaelkos,16.726183,93.51,30
705,ZTF20abawgdl,24.353029,93.51,33
706,ZTF19abucvee,9.952008,93.50,13
707,ZTF22aajrrzz,7.096617,93.50,15
708,ZTF25aahmdjb,11.847951,93.48,24
709,ZTF26aabbzvl,118.038017,93.46,177
710,ZTF21abxnjeg,7.096113,93.45,14
711,ZTF20abjcyhg,55.212337,93.44,60
712,ZTF20aawrmcm,16.303474,93.44,32
713,ZTF19abfsxpw,11.778075,93.44,18
714,ZTF20abnklbi,9.892081,93.44,12
715,ZTF22aafywen,24.348404,93.41,34
716,ZTF19aaxwiev,6.960661,93.40,15
717,ZTF22aakiwjl,11.675408,93.40,19
718,ZTF18acizepv,30.101204,93.38,48
719,ZTF26aaulhlc,9.599329,93.37,12
720,ZTF22aahgubb,16.289249,93.37,27
721,ZTF24aakcahp,6.913520,93.36,15
722,ZTF24abwtpan,11.549018,93.35,18
723,ZTF25achcykr,212.724655,93.33,211
724,ZTF24abizspq,23.963345,93.32,36
725,ZTF20acioiem,11.526550,93.31,18
726,ZTF22abeguhu,6.907004,93.31,15
727,ZTF20aaktott,9.535769,93.30,12
728,ZTF20aauwjmw,16.056625,93.30,32
729,ZTF20aatvzmm,11.265664,93.27,18
730,ZTF21ablssud,6.902169,93.27,15
731,ZTF17aaafiwn,243.296600,93.26,393
732,ZTF18abtmzoi,445.840027,93.24,731
733,ZTF26aaxnixn,9.158492,93.24,12
734,ZTF18acllbhl,11.253609,93.23,23
735,ZTF24abtmueg,29.313475,93.23,52
736,ZTF18aaaaorq,23.927692,93.23,39
737,ZTF21aavumzc,57.347622,93.23,84
738,ZTF19aavrcew,15.608040,93.23,28
739,ZTF20acmywxu,6.827942,93.22,17
740,ZTF20abwwtri,51.152805,93.21,73
741,ZTF24abxwbfy,11.138955,93.19,18
742,ZTF20aahpxzz,6.802933,93.17,16
743,ZTF20acpbbqf,9.140367,93.17,12
744,ZTF20acitpfz,15.235472,93.15,30
745,ZTF19abuivre,11.087650,93.15,19
746,ZTF17aaagnwn,281.852875,93.15,287
747,ZTF20aatvdwr,22.875599,93.14,41
748,ZTF25abogfap,6.767366,93.13,16
749,ZTF25abkxdfp,10.866825,93.11,19
750,ZTF23aaafclb,9.102094,93.10,13
751,ZTF24aawhnvr,15.213877,93.08,31
752,ZTF25aaprfzh,6.692221,93.08,14
753,ZTF19acgcrhb,28.172405,93.08,56
754,ZTF22aaaurdm,10.665500,93.07,18
755,ZTF18aawlxls,105.717613,93.06,114
756,ZTF19aayuqrh,21.827808,93.04,35
757,ZTF26aaulhso,8.898983,93.04,12
758,ZTF19abqsojs,6.682204,93.04,16
759,ZTF20abojvde,10.655007,93.03,18
760,ZTF21acefbte,15.044410,93.01,31
761,ZTF21abistmz,6.657887,92.99,14
762,ZTF23absbjtt,10.639627,92.99,21
763,ZTF19ablkkzk,48.969883,92.97,68
764,ZTF20acuiprx,8.759201,92.97,11
765,ZTF18abcmsob,267.647430,92.96,550
766,ZTF25acbsugc,21.425608,92.95,37
767,ZTF25absjvvl,10.630666,92.95,23
768,ZTF22aankymj,6.652379,92.95,15
769,ZTF18aajvqye,14.986371,92.94,27
770,ZTF22aawxlpc,26.987473,92.93,48
771,ZTF21abgywux,10.576354,92.91,20
772,ZTF21achauvx,8.565245,92.90,11
773,ZTF21abwqhnf,6.636409,92.90,15
774,ZTF21aceepnp,14.949880,92.87,25
775,ZTF25abzcwci,10.503147,92.87,20
776,ZTF25aacldyr,20.903854,92.86,40
777,ZTF18aabfqzc,275.816833,92.86,1799
778,ZTF18adlzzsh,690.386719,92.86,935
779,ZTF23aaizzxm,6.609472,92.85,14
780,ZTF24aaknuqh,8.440280,92.84,11
781,ZTF21aaabvjk,54.718296,92.83,92
782,ZTF20aazkxcw,10.486771,92.83,23
783,ZTF20acnvtxy,6.578122,92.81,14
784,ZTF20achoqvb,14.675900,92.80,25
785,ZTF22abmchcy,10.399423,92.79,19
786,ZTF23aagklwb,26.185516,92.78,44
787,ZTF21acjgafq,8.206513,92.77,13
788,ZTF20acfucwr,20.804554,92.76,40
789,ZTF19acwkwhu,6.556892,92.76,14
790,ZTF20acpkqhq,10.293884,92.75,22
791,ZTF25aaqovbp,48.146271,92.74,70
792,ZTF19aburnqh,14.488666,92.73,25
793,ZTF19abpxcaf,6.551795,92.72,16
794,ZTF23aajahua,10.104210,92.71,22
795,ZTF25abrnhth,8.143741,92.71,13
796,ZTF24abvgtut,20.770325,92.67,34
797,ZTF20aattqfr,6.540670,92.67,16
798,ZTF22absygcs,10.092392,92.67,22
799,ZTF25abbaljx,14.169106,92.66,29
800,ZTF20abytgnq,8.126761,92.64,10
801,ZTF21aapyiku,25.595757,92.63,44
802,ZTF19acmwfli,10.053749,92.63,24
803,ZTF19abkromi,6.533798,92.62,14
804,ZTF21acekmmm,14.152604,92.59,25
805,ZTF20aauoipy,10.018270,92.59,22
806,ZTF18abfcyrs,6.527501,92.58,16
807,ZTF25abbwsqe,20.467607,92.58,33
808,ZTF24aaafknt,7.952932,92.57,10
809,ZTF25aaaauxw,9.913672,92.54,24
810,ZTF26aabwiia,6.489816,92.53,15
811,ZTF17aadrnho,101.576866,92.52,160
812,ZTF23aaahybz,13.844534,92.52,30
813,ZTF25ablvnxt,7.908998,92.51,11
814,ZTF18abmoljd,39.928307,92.51,66
815,ZTF19abqyoxh,9.728572,92.50,23
816,ZTF19acspfcb,6.486402,92.49,14
817,ZTF21acermmd,20.334185,92.49,40
818,ZTF25aadobka,24.398909,92.48,49
819,ZTF24aakfgvg,9.644836,92.46,19
820,ZTF25abdsrto,13.487019,92.45,28
821,ZTF24abtrbqi,6.459079,92.44,14
822,ZTF23aaecitm,7.907515,92.44,12
823,ZTF22abjrboo,45.763920,92.43,93
824,ZTF21acdwhtf,9.637679,92.42,19
825,ZTF22aasvuof,6.353570,92.40,15
826,ZTF17aadkjih,19.828728,92.39,40
827,ZTF21abqvykn,9.630669,92.38,21
828,ZTF22abgndif,13.290025,92.38,26
829,ZTF22aafpwru,7.862350,92.37,12
830,ZTF18abnjsiq,96.300095,92.36,116
831,ZTF26aagpmoi,6.331187,92.35,16
832,ZTF18aaxokeg,9.378281,92.34,23
833,ZTF19acfuyrg,24.277882,92.33,51
834,ZTF22abafcrf,7.847624,92.31,11
835,ZTF21acdcxfz,13.245479,92.31,29
836,ZTF18abnwovf,378.336517,92.31,1336
837,ZTF19aapqqrb,6.324028,92.30,14
838,ZTF26aarwwgn,9.371438,92.30,20
839,ZTF20actowqe,19.176390,92.30,35
840,ZTF22aafuind,38.689594,92.27,74
841,ZTF23absbzov,9.300269,92.26,21
842,ZTF18abugthp,6.098826,92.26,17
843,ZTF22abtdzlg,7.722326,92.24,11
844,ZTF19abpnpcy,12.976226,92.24,28
845,ZTF18abmqcnx,189.753235,92.22,213
846,ZTF25aapwsub,9.162361,92.22,19
847,ZTF22aapwntl,6.019828,92.21,16
848,ZTF20aauonhf,19.097706,92.21,35
849,ZTF22aahjhed,23.409611,92.18,45
850,ZTF23aadwjtg,9.154737,92.18,22
851,ZTF24aalepin,7.657672,92.18,13
852,ZTF24aapqcaw,6.016826,92.17,17
853,ZTF24abtazxs,12.772827,92.17,26
854,ZTF18aafzers,9.138597,92.14,20
855,ZTF18abffzxq,241.471756,92.13,382
856,ZTF22abnlwjv,5.960366,92.12,16
857,ZTF26aaupgtw,19.089291,92.12,38
858,ZTF20aahhvci,7.505280,92.11,12
859,ZTF21aaixlfe,9.127324,92.10,20
860,ZTF19acdgwhq,12.727910,92.10,30
861,ZTF24aaqcrdh,5.937205,92.08,16
862,ZTF24aaidlza,9.124755,92.06,20
863,ZTF26aadjruf,7.073299,92.04,13
864,ZTF19aawmkja,37.164932,92.04,68
865,ZTF20abapuym,44.728828,92.03,78
866,ZTF22abedept,22.279079,92.03,55
867,ZTF19aawfbzn,5.921113,92.03,15
868,ZTF20aauqtle,12.573217,92.03,31
869,ZTF24aagoljl,18.645485,92.02,40
870,ZTF22aagyrlp,9.097178,92.02,22
871,ZTF22abnvnpb,5.887609,91.98,17
872,ZTF25acdqtea,9.049782,91.98,24
873,ZTF23abermxr,6.774754,91.98,11
874,ZTF25abflwya,12.229289,91.95,26
875,ZTF23aauytqw,5.849810,91.94,16
876,ZTF20acxuyqs,8.950761,91.94,20
877,ZTF21acbxtir,18.534288,91.93,34
878,ZTF25aaqondx,6.760394,91.91,13
879,ZTF22abqaqnn,8.930849,91.90,18
880,ZTF22aajryew,5.798802,91.89,17
881,ZTF17aaaseru,222.824814,91.89,676
882,ZTF22abkxbeo,12.211191,91.88,27
883,ZTF25abxhgoi,21.385683,91.88,49
884,ZTF24aawjctx,8.863811,91.86,20
885,ZTF19acgdfjt,5.736685,91.85,14
886,ZTF24aanyhwz,6.696520,91.84,12
887,ZTF20abcsjtx,18.444641,91.84,42
888,ZTF24abdiwwv,8.773734,91.82,18
889,ZTF25abppjmt,12.074960,91.81,30
890,ZTF19acyiqnw,36.928604,91.80,62
891,ZTF19abxmvcq,5.700942,91.80,16
892,ZTF17aaawcom,226.072372,91.78,321
893,ZTF20abgntuh,6.504755,91.78,11
894,ZTF23aacyfpi,8.663162,91.77,21
895,ZTF22aajjipy,5.693818,91.75,14
896,ZTF20aaullwp,18.370726,91.74,42
897,ZTF25abawvzf,12.045129,91.74,31
898,ZTF23aaicdql,8.614387,91.73,22
899,ZTF22aanzrlh,21.246454,91.73,56
900,ZTF23aajnjft,6.443047,91.71,13
901,ZTF23aapsyjp,5.647408,91.71,15
902,ZTF21abixmzi,8.596363,91.69,18
903,ZTF18aboazqw,11.902144,91.67,25
904,ZTF22abfuwum,83.954918,91.67,110
905,ZTF19aatvlfl,5.525024,91.66,17
906,ZTF20abavxpk,8.584269,91.65,23
907,ZTF19abgkvjb,18.268997,91.65,39
908,ZTF21aaazjia,6.294691,91.64,10
909,ZTF18acbwhls,44.677254,91.63,96
910,ZTF24aasqeih,5.499886,91.62,17
911,ZTF23aamtyjs,8.432839,91.61,20
912,ZTF19aanevcu,11.572659,91.60,30
913,ZTF18acaujas,94.580078,91.59,177
914,ZTF20acdafau,20.975719,91.58,57
915,ZTF20aaiomlf,6.294163,91.58,10
916,ZTF22aajluly,8.372292,91.57,21
917,ZTF22aagzmwq,5.492641,91.57,16
918,ZTF18adrtrci,33.392193,91.57,71
919,ZTF21abbxnbm,17.681906,91.56,37
920,ZTF18acufqmy,208.529465,91.55,502
921,ZTF25aafulfd,8.336338,91.53,22
922,ZTF25aailxex,11.273887,91.53,28
923,ZTF24aasdtkt,5.455286,91.53,15
924,ZTF23aajoppk,6.163232,91.51,10
925,ZTF25abiwauq,8.273950,91.49,23
926,ZTF21acbqmnb,5.438713,91.48,16
927,ZTF21acafqtj,17.659466,91.47,38
928,ZTF25abdzwiy,11.213394,91.46,27
929,ZTF21achyvno,8.247256,91.45,19
930,ZTF19aawpgwv,6.132557,91.45,13
931,ZTF22aapucey,5.326423,91.43,16
932,ZTF19aaadsri,20.827593,91.43,52
933,ZTF25aaxwdlz,8.234357,91.41,20
934,ZTF19abrhbty,11.209457,91.39,29
935,ZTF22aaonsgo,5.315124,91.39,16
936,ZTF21acjgmiy,6.123957,91.38,11
937,ZTF18acvbzlh,17.593899,91.37,33
938,ZTF21acgrlmz,8.230843,91.37,22
939,ZTF20acnznol,5.271454,91.34,16
940,ZTF25aaxjntk,32.168621,91.33,74
941,ZTF20ablatmf,8.186885,91.33,21
942,ZTF24abjhxsp,10.936500,91.32,27
943,ZTF23abcsrwv,6.101485,91.31,12
944,ZTF19aavoweu,5.253338,91.30,15
945,ZTF22aadkocy,8.151641,91.29,23
946,ZTF22aafznpn,17.557892,91.28,36
947,ZTF20acvziuf,19.118872,91.28,49
948,ZTF25abkeofy,5.236184,91.25,17
949,ZTF19aczlldp,10.776142,91.25,31
950,ZTF25aayfazs,8.106774,91.25,23
951,ZTF20abjapav,6.031873,91.25,11
952,ZTF18abcjnpa,44.023674,91.24,86
953,ZTF24aaltyyy,8.050317,91.21,19
954,ZTF22aaxmcjd,5.216738,91.20,14
955,ZTF21aaznphg,17.548618,91.19,42
956,ZTF26aaulhci,5.937124,91.18,12
957,ZTF20acwstfs,10.712235,91.18,27
958,ZTF19abymukc,7.981308,91.17,20
959,ZTF20acgkuay,5.182158,91.16,16
960,ZTF25ablihfx,19.022686,91.13,52
961,ZTF19acgemzm,7.946143,91.13,18
962,ZTF25aaiitra,5.882451,91.11,10
963,ZTF18acidjch,5.173813,91.11,16
964,ZTF26aaqnqaj,186.757355,91.11,244
965,ZTF19adbpulv,10.705096,91.11,28
966,ZTF18abzibzr,29.660643,91.10,72
967,ZTF21abxlpkc,17.255692,91.09,40
968,ZTF25aactdcs,7.898433,91.09,22
969,ZTF20acnrphs,5.160148,91.07,17
970,ZTF19aculadp,5.861735,91.05,12
971,ZTF24abjjeet,7.881150,91.05,22
972,ZTF22aadkowq,10.618367,91.04,32
973,ZTF21abklnfg,5.159905,91.02,15
974,ZTF24abzggsq,167.916397,91.01,413
975,ZTF24abaalzx,7.838559,91.00,18
976,ZTF19aamjsyl,16.802546,91.00,40
977,ZTF22abfvexb,5.777658,90.98,11
978,ZTF22aafmtqf,18.814657,90.98,49
979,ZTF19abxvtmy,5.144264,90.98,16
980,ZTF18acskaze,77.070160,90.97,122
981,ZTF19adgwnws,10.547012,90.97,28
982,ZTF25abxfixs,7.816668,90.96,19
983,ZTF22aacfphd,5.131638,90.93,15
984,ZTF22aaolpur,7.781833,90.92,19
985,ZTF19abxivpg,5.756180,90.92,11
986,ZTF24aaindpx,16.604727,90.91,36
987,ZTF20aawdjlp,10.394123,90.90,29
988,ZTF25abpkzta,5.092046,90.88,14
989,ZTF20aaullwz,7.778741,90.88,22
990,ZTF18admkwza,29.365353,90.87,59
991,ZTF24aaynasw,5.568039,90.85,13
992,ZTF21aarazam,7.757217,90.84,21
993,ZTF23aajdvbd,5.082874,90.84,14
994,ZTF20aafjjqj,43.523506,90.84,81
995,ZTF20aasuiks,18.807524,90.83,48
996,ZTF22abykdbm,10.326524,90.83,26
997,ZTF19acgfhfd,16.223152,90.82,40
998,ZTF25aaxmjwe,7.697523,90.80,20
999,ZTF25abxqlem,5.054555,90.79,14
1000,ZTF21accbxzk,5.562505,90.78,13
1001,ZTF20abeeyre,7.694708,90.76,20
1002,ZTF23aazpupj,9.992752,90.76,25
1003,ZTF26aaedqqo,5.032139,90.75,15
1004,ZTF20aascwar,16.028368,90.72,39
1005,ZTF24aahaanm,7.692085,90.72,22
1006,ZTF25aaprgxk,5.530645,90.72,11
1007,ZTF23abmtzcg,4.988914,90.70,15
1008,ZTF18aaisqmw,9.836209,90.68,27
1009,ZTF22abafbzv,7.687536,90.68,23
1010,ZTF19aavolzm,18.368347,90.68,49
1011,ZTF18aasebwk,4.955266,90.66,14
1012,ZTF19aabidnv,88.888382,90.65,160
1013,ZTF23aazjuwu,5.513847,90.65,13
1014,ZTF22abgbbez,7.686674,90.64,18
1015,ZTF18acbwstu,29.165361,90.63,73
1016,ZTF23aajsemu,15.913416,90.63,40
1017,ZTF24abccxnd,9.827993,90.61,27
1018,ZTF18acszuad,4.942008,90.61,16
1019,ZTF22abijxly,7.659778,90.60,21
1020,ZTF25abogteg,5.509372,90.58,13
1021,ZTF23abarweh,4.941041,90.56,15
1022,ZTF24aasjvif,7.658567,90.56,19
1023,ZTF18acsqcug,9.720841,90.54,26
1024,ZTF19aaimjzn,214.530945,90.54,714
1025,ZTF22aasaapb,15.767419,90.54,42
1026,ZTF22aauexsq,18.079983,90.53,55
1027,ZTF25aajjjlb,7.649035,90.52,23
1028,ZTF22aayfqjx,4.939418,90.52,16
1029,ZTF23aawbwbu,5.488236,90.52,11
1030,ZTF25acfxzvs,7.402314,90.48,22
1031,ZTF18abijuhx,376.911102,90.48,843
1032,ZTF18aajkrxi,9.606084,90.47,29
1033,ZTF22abahrfu,4.935079,90.47,15
1034,ZTF20aalbtwh,5.433910,90.45,13
1035,ZTF25aapzvrh,15.307856,90.45,36
1036,ZTF22absmrdt,41.893871,90.44,90
1037,ZTF24abrywps,7.372110,90.44,18
1038,ZTF22abuqitl,4.924552,90.43,17
1039,ZTF18acqyphc,203.948685,90.41,270
1040,ZTF21aavxruq,9.515981,90.40,29
1041,ZTF19abinurq,28.435963,90.40,64
1042,ZTF21abbaerh,7.349789,90.40,22
1043,ZTF24abetuzw,5.345800,90.38,11
1044,ZTF24abnfurd,4.919525,90.38,17
1045,ZTF24aangsva,17.853765,90.38,51
1046,ZTF23ablfxvj,7.340803,90.36,23
1047,ZTF23aaijkwo,15.142241,90.35,34
1048,ZTF21aaaadmo,4.779554,90.33,16
1049,ZTF18adkpbvb,9.476379,90.33,29
1050,ZTF18aawhrjb,5.229520,90.32,12
1051,ZTF26aaadpbg,7.290600,90.32,20
1052,ZTF26aacfbcp,4.770822,90.29,16
1053,ZTF22aankyer,74.807076,90.28,108
1054,ZTF21aceqmyz,7.272607,90.28,22
1055,ZTF22aaayjwx,9.470908,90.26,27
1056,ZTF18ablwrch,15.140556,90.26,40
1057,ZTF26aarawzi,5.209555,90.25,11
1058,ZTF23aadtfgp,4.762158,90.24,14
1059,ZTF21aazwtoz,7.224452,90.24,24
1060,ZTF21abbxdcm,17.739450,90.23,55
1061,ZTF21acjotip,4.754210,90.20,17
1062,ZTF23abiykkt,7.179511,90.19,18
1063,ZTF23aalklzg,9.430333,90.19,27
1064,ZTF23aadxxrd,5.149987,90.19,13
1065,ZTF24aasgaac,15.135719,90.17,33
1066,ZTF21abnlhxs,27.287716,90.16,75
1067,ZTF26aaskotz,7.064757,90.15,20
1068,ZTF24ablvhhd,4.720857,90.15,14
1069,ZTF18ablqwmr,191.524551,90.14,535
1070,ZTF20abzhwtq,9.381607,90.12,27
1071,ZTF20aauwkga,5.118412,90.12,11
1072,ZTF23aavaaox,7.010055,90.11,21
1073,ZTF19aavqotz,4.694977,90.11,14
1074,ZTF18aakitiq,17.605921,90.08,55
1075,ZTF24abxvpre,14.917741,90.07,41
1076,ZTF21achqzub,6.949928,90.07,22
1077,ZTF18abhgzey,4.662568,90.06,14
1078,ZTF19aauvbqv,5.110599,90.05,10
1079,ZTF21abezcph,9.380787,90.05,28
1080,ZTF18achbcns,41.300877,90.04,103
1081,ZTF18adhyxzz,6.944962,90.03,19
1082,ZTF20acjzevw,4.648708,90.01,14
1083,ZTF18abrnjgj,184.651489,90.00,189
1084,ZTF18absayvp,6.933308,89.99,22
1085,ZTF22aaswaqr,5.034074,89.99,13
1086,ZTF18abaeqpf,14.773716,89.98,42
1087,ZTF22aavbdfn,9.350214,89.98,26
1088,ZTF22aajwknp,4.629420,89.97,15
1089,ZTF21abilmme,6.824188,89.95,18
1090,ZTF21aagnzjy,26.789000,89.93,75
1091,ZTF21aaqafcf,17.528406,89.92,47
1092,ZTF20abgwffm,4.629377,89.92,15
1093,ZTF25aaixhzr,4.978626,89.92,12
1094,ZTF25aaptbyd,6.755221,89.91,18
1095,ZTF26aadqwlb,9.309040,89.91,29
1096,ZTF20abazhud,14.586676,89.89,33
1097,ZTF17aaarwsg,136.063736,89.89,399
1098,ZTF18abalwyd,4.618919,89.88,15
1099,ZTF24abrcymh,6.734743,89.87,18
1100,ZTF24abtvopb,4.958694,89.85,11
1101,ZTF21abienbe,9.283436,89.84,31
1102,ZTF24aaoodsh,4.588041,89.83,16
1103,ZTF22aawcmcr,6.730482,89.83,24
1104,ZTF19aaufngx,14.441069,89.80,38
1105,ZTF22abaucrh,6.729069,89.79,20
1106,ZTF23aaxffza,4.929387,89.79,12
1107,ZTF19aczjxem,4.578618,89.78,15
1108,ZTF20abgvpjt,16.904480,89.77,53
1109,ZTF24ablvshn,9.216232,89.77,26
1110,ZTF19adhjqmh,6.697656,89.75,19
1111,ZTF23aakfysp,4.566231,89.74,17
1112,ZTF22aaemlny,4.904366,89.72,13
1113,ZTF18abeiulj,82.626724,89.72,163
1114,ZTF25abowvko,6.686716,89.71,19
1115,ZTF20abzoeiw,14.385576,89.70,35
1116,ZTF25acddazz,9.202903,89.70,27
1117,ZTF24aaugxzp,26.558189,89.70,58
1118,ZTF21acfcgnk,4.548689,89.69,16
1119,ZTF18aaxgwpl,6.684726,89.67,22
1120,ZTF24aailfkq,4.896017,89.66,10
1121,ZTF20aarvpbq,4.482760,89.65,17
1122,ZTF20achusux,36.263180,89.64,80
1123,ZTF24abqqijk,6.631754,89.63,19
1124,ZTF21aapxtqg,9.164250,89.63,28
1125,ZTF22aaacnbw,16.871378,89.62,44
1126,ZTF23aamsfav,14.161752,89.61,43
1127,ZTF20aauwjla,4.478718,89.60,15
1128,ZTF21aanjejr,4.880747,89.59,13
1129,ZTF25acfcmnb,6.595805,89.59,24
1130,ZTF20abptxls,73.033508,89.58,107
1131,ZTF23aaelbgl,4.468703,89.56,16
1132,ZTF18aaujwnu,9.013538,89.56,30
1133,ZTF19aachjep,6.592064,89.55,18
1134,ZTF19acftmwa,4.794163,89.52,12
1135,ZTF25aajcusp,13.863231,89.52,39
1136,ZTF21aahgvie,4.462461,89.51,15
1137,ZTF22aafxvkr,6.553646,89.51,19
1138,ZTF23aaqasrd,9.013146,89.48,27
1139,ZTF24aabsmvc,16.412191,89.47,44
1140,ZTF23abngbvw,6.546579,89.47,18
1141,ZTF22abgvnle,4.405184,89.46,16
1142,ZTF22aaafeiu,25.552761,89.46,73
1143,ZTF21aarrwdu,4.792641,89.46,12
1144,ZTF20abgfekk,13.783840,89.42,36
