,objectId,decmean,decstd,ramean,rastd,glatmean,glonmean,jdgmax,gmag,dmdt_g,dmdt_g_2,mag_g02,mag_g08,mag_g28,maggmax,maggmean,maggmin,jdrmax,mag_r02,mag_r08,mag_r28,rmag,dmdt_r,dmdt_r_2,magrmax,magrmean,magrmin,jdmax,jdmin,ncand,ncandgp,distpsnr1,sgscore1,sgmag1,srmag1,htm16,g_minus_r,jd_g_minus_r,ncandgp_7,ncandgp_14,ssnamenr,dmdt_g_err,dmdt_r_err,z,classification,classificationReliability,distance,separationArcsec,tns_name,tns_type,host_name
13705,ZTF25abigtov,20.379175547619045,0.10154374306227741,247.67672339047618,0.07818707362633756,39.75380483824673,37.67982376091674,2460923.6617245,19.3518,0.0285322,0.041633,19.354,19.2247,19.2197,19.4086,19.1302,18.7581,2460927.6964931,19.4483,19.2936,19.2589,19.4653,-0.00902874,0.111963,19.4653,19.1591,18.9254,2460927.6964931,2460900.6878009,21,20,0.658562,0.0188333,19.3048,19.0271,56703739677,-0.0772991,2460923.6617245,5.0,11.0,,0.131822,0.0663779,,SN,2.0,0.0,0.605,2025trn,,
13706,ZTF25abikaaq,43.784032112903226,0.18741830119702707,24.989546151612902,0.1953189435473329,-18.220189049389877,132.12215080957546,2460979.8906481,20.2483,0.032521,0.00858765,20.2767,20.2769,20.0849,20.4792,20.1521,19.8312,2460979.8034954,19.8598,19.6908,19.3912,19.9354,-0.0999063,0.0309284,19.9354,19.4973,19.0085,2460979.8906481,2460949.9274653,31,20,5.89326,0.154595,17.5261,16.9014,67909046786,0.31287,2460979.8906481,4.0,9.0,,0.146817,0.150104,0.035,SN,2.0,0.0,5.725,2025tsu,SN Ia,
13707,ZTF25ablihfx,-25.35353759583333,0.10339583345108877,310.3106680041667,0.16296487589860356,-34.47277856884734,19.525891737835813,2460990.6267245,19.0505,-0.117517,-0.00379882,18.9833,18.8907,18.6622,19.0553,18.7233,18.3822,2460990.5672222,17.9865,17.9318,17.808,18.0095,-0.0286437,0.0256376,18.0095,17.8819,17.6632,2460990.6267245,2460960.6678819,24,20,0.188372,0.5,21.7445,-999.0,51319411999,1.04104,2460990.6267245,8.0,10.0,,0.225643,0.118724,0.019547,SN,2.0,84.974,23.439,2025vgt,SN II,
13708,ZTF25abpfatp,28.445553733333337,0.15282943770258633,132.64323473809523,0.1805065606868776,37.29400659061895,196.52031463064284,2460981.9769676,20.6692,-0.0126782,-0.0166695,20.6628,20.6383,20.567,20.7184,20.5834,20.3764,2460993.0410185,19.947,19.8653,19.5126,19.9474,-0.0118209,-0.00563219,19.9474,19.5427,19.0185,2460993.0410185,2460965.0040162,21,20,0.0168652,0.119375,19.1157,18.8754,64308345133,1.0975,2460975.9555903,1.0,4.0,,0.198936,0.0202411,0.05,NT,1.0,219.932,0.121,2025xac,SN Ia,
13709,ZTF25abptfss,-23.659542852173914,0.11913528353139786,297.4287856652174,0.12572913234402613,-22.83299300748616,17.057801270937134,2460961.6111111,20.1939,-0.0988605,0.0810621,20.1337,19.9426,19.3516,20.1939,19.3024,18.6916,2460969.6262616,19.2781,19.0522,18.7299,19.4106,-0.195218,-0.0564708,19.4106,18.6625,18.2291,2460969.6262616,2460939.6893403,23,20,1.1793,0.139036,18.769,17.9379,50802292463,1.2662,2460961.6111111,2.0,7.0,,0.375872,0.11341,,NT,1.0,195.548,1.384,2025xjm,,
13710,ZTF25abqeapa,0.43809286499999994,0.1401393707849441,354.472939185,0.13957777432552912,-57.25043652282867,87.26585494704678,2460960.7515625,20.4606,-0.0869789,0.0715067,20.4514,20.1281,19.5639,20.4606,19.4135,19.0557,2460972.7278588,20.0853,19.964,19.7215,20.0837,0.0182771,0.0610136,20.1363,19.4758,19.0348,2460972.7278588,2460942.7430671,20,20,1.172,0.00779167,19.6171,19.4827,51594359986,0.3797,2460951.8585995,3.0,4.0,,0.041596,0.113214,,NT,1.0,407.057,1.076,2025xkf,,
13711,ZTF25abqzeqy,49.440262464999996,0.12581535312942888,92.120173015,0.13299962482312555,13.803177295699133,164.06800236077206,2460979.8861458,20.4214,-0.123058,-0.0324514,20.3251,19.9873,19.502,20.4214,19.8023,19.0724,2460989.9087269,19.7871,19.4937,19.1196,19.8106,-0.0705667,0.040558,19.8106,19.1167,18.803,2460989.9087269,2460959.9396412,20,20,0.158948,0.0152083,19.6249,18.8382,61483323694,1.282,2460979.8861458,2.0,9.0,,0.164962,0.0471715,0.077,VS,1.0,0.0,0.162,2025xqe,SN Ia,
13712,ZTF25absvacu,43.937414444,0.11471753831463846,339.24159437199995,0.15240281073997508,-12.55028406278041,98.82486134012588,2460980.7010764,19.8727,-0.0576527,0.0293869,19.8175,19.6293,19.3849,19.8727,19.4163,19.0339,2460980.7435764,19.4908,19.3395,19.2078,19.5103,0.0100858,0.0876231,19.5311,19.1844,18.8879,2460980.7435764,2460951.7801505,25,20,6.31103,0.036875,19.4979,18.7148,55551221899,0.362419,2460980.7010764,4.0,10.0,,0.16806,0.112109,,SN,2.0,0.0,6.394,2025yjs,,
13713,ZTF25abttvqn,22.040156475,0.1471589722044691,145.28142841250002,0.14519895790648724,46.686321721902424,208.84815328162065,2460975.9645023,20.461,-0.0582679,0.0447247,20.447,20.174,19.7516,20.461,19.9096,19.4087,2460978.9980903,19.8176,19.547,19.1292,19.8939,-0.117046,-0.0325919,19.8939,18.9988,18.6055,2460978.9980903,2460949.0184144,24,20,0.832581,0.0235417,20.7686,20.6902,63748031453,0.915901,2460975.9645023,3.0,6.0,,0.0589971,0.0948485,,SN,2.0,0.0,0.6,2025yok,,
13714,ZTF25abugeto,47.998129628571434,0.09650520840608721,273.99970970476187,0.14439667406611825,25.504061962173726,75.83093182664575,2460972.6170486,19.5572,-0.101,0.0802888,19.4759,19.2303,19.1635,19.5572,19.0472,18.7588,2460974.6098495,19.2583,19.1387,19.2309,19.2748,-0.000665774,0.0452381,19.5171,19.0769,18.8284,2460974.6098495,2460948.6748611,21,20,1.60185,0.0312083,18.3567,17.7497,52896815551,0.283699,2460972.6170486,6.0,10.0,,0.0757652,0.101467,,SN,2.0,0.0,1.35,2025yxg,,
13715,ZTF25abunelx,33.523887,0.07845876514795341,41.321809614285705,0.08967557199297069,-23.605220966810645,148.62714052703024,2460975.8223958,20.1789,-0.0508068,0.884797,19.9089,18.2862,16.5531,20.1789,16.9327,15.0791,2460975.8870486,19.7459,18.2325,16.6725,20.1012,-0.211091,0.806121,20.1012,17.1596,15.312,2460975.8870486,2460949.8294329,21,20,0.209099,,-999.0,21.537,68711933139,0.0776672,2460975.8223958,5.0,9.0,,0.132288,0.107832,0.0,CV,1.0,0.0,0.819,2025zpv,CV,
13716,ZTF25abvcnay,25.004936804761904,0.07720368268748501,131.4149429142857,0.07132459953570212,35.33042581936246,200.28212866175733,2460979.0090741,19.9961,-0.0307084,0.110239,19.9756,19.6034,18.9686,19.9961,18.9631,18.1049,2460982.921956,19.2547,18.9506,18.5277,19.2697,0.0155664,0.0484159,19.2995,18.6325,18.045,2460982.921956,2460952.9889468,21,20,2.6592,0.0497083,18.5541,18.3088,63788880831,0.7946,2460979.0090741,4.0,9.0,,0.050267,0.0977172,0.04318,SN,2.0,191.021,1.795,2025zky,SN Ic,
13717,ZTF25abvcnay,25.004936804761904,0.07720368268748501,131.4149429142857,0.07132459953570212,35.33042581936246,200.28212866175733,2460979.0090741,19.9961,-0.0307084,0.110239,19.9756,19.6034,18.9686,19.9961,18.9631,18.1049,2460982.921956,19.2547,18.9506,18.5277,19.2697,0.0155664,0.0484159,19.2995,18.6325,18.045,2460982.921956,2460952.9889468,21,20,2.6592,0.0497083,18.5541,18.3088,63788880831,0.7946,2460979.0090741,4.0,9.0,,0.050267,0.0977172,,SN,2.0,191.021,1.795,2026doo,,
13718,ZTF25abwbvhg,0.8125582909090909,0.16018006487538056,151.05717973636368,0.1641454495470612,42.05477031667789,239.08352114973476,,,,,,,,,,,2460974.9818403,18.6289,18.5492,18.3934,18.6301,-0.0079379,40.9112,18.6301,18.3757,18.1882,2460974.9818403,2460956.0323264,22,20,0.515601,0.0886667,17.8556,17.0454,60775075617,,,1.0,11.0,,,0.0222539,,NT,1.0,279.311,0.487,2025zss,,
13719,ZTF25abwjsao,4.80710764,0.2559603308017439,36.81206734333333,0.15542348903496037,-50.55824311986994,162.4852527030225,2460977.7974074,20.4569,-0.148088,-126.518,20.4701,20.3353,20.4542,20.9389,20.2095,19.7927,2460979.7746181,20.0712,20.0033,19.9447,20.0845,-0.0243319,-0.0409786,20.1183,19.9149,19.6585,2460979.7746181,2460949.8804167,30,20,1.05064,,20.701,20.0372,66894783473,0.419199,2460977.7974074,6.0,14.0,,0.171071,0.131787,,SN,2.0,0.0,0.968,2025yvd,,
13720,ZTF25abxcmlu,13.83219780909091,0.10031804379433892,137.4699611,0.08483933650186107,36.86020750605503,215.70488717608893,2460990.0095023,19.3751,0.0565923,0.233784,19.3511,19.0873,18.9825,19.489,18.9697,18.6744,2460993.042037,19.0172,18.9285,18.8785,19.0081,0.0397222,0.100043,19.1303,18.8158,18.6019,2460993.042037,2460967.0064583,22,20,0.182426,0.00666667,19.3088,18.5188,63865746402,0.244799,2460990.0095023,4.0,10.0,,0.152214,0.0592866,,NT,1.0,380.961,0.141,2025aauf,,
13721,ZTF25abxkwsn,38.94064324285715,0.13674055421738668,333.52143390476186,0.19844090576650122,-14.406035954629353,92.33150621884292,2460990.6723495,20.2675,-0.106975,0.207123,20.1245,19.7466,19.9374,20.5386,19.5801,19.069,2460992.7801273,19.5099,19.3892,19.6509,19.5297,-0.0179682,0.0946633,20.2494,19.3375,18.8943,2460992.7801273,2460965.7371644,21,20,0.375053,0.053,19.3545,18.6921,55506860996,0.595001,2460988.6615972,6.0,8.0,,0.114999,0.0541769,0.073,SN,2.0,0.0,4.77,2025abbr,SN Ia,
13722,ZTF25abxqnqr,36.427248950000006,0.06764355933737255,134.207981615,0.12097126421702216,40.03882690462118,186.76660436451934,2460988.9618981,19.6502,-0.0427593,0.0626693,19.6173,19.4475,19.4594,19.6502,19.3334,19.0869,2460989.0253356,19.218,19.0971,19.1596,19.3033,-0.108087,0.0254478,19.3033,19.0656,18.8931,2460989.0253356,2460966.9486921,20,20,1.63697,0.5,-999.0,-999.0,64420951132,0.346905,2460988.9618981,6.0,12.0,,0.0940909,0.109638,0.07692,SN,2.0,348.532,2.618,2025aatz,SN Ia,
13723,ZTF25abxretq,5.42337154,0.10974118818409838,140.82793605666663,0.1933084618533517,36.028750339604095,226.89641690621295,2460987.9562963,19.7551,0.0195236,5.45868,19.6575,19.5276,19.6637,19.8909,19.4819,19.2052,2460993.0430324,19.7845,19.6044,19.5544,19.8224,-0.0360098,0.0398881,19.8224,19.3952,19.1378,2460993.0430324,2460966.9991551,30,20,3.82068,0.0408333,18.4132,17.8626,60724490634,0.1203,2460987.9562963,3.0,6.0,,0.168272,0.0982433,,SN,2.0,429.419,3.827,2025aazp,,
13724,ZTF25abyevpw,65.49473843333332,0.11151972919427705,84.16689181666668,0.24292422521693033,17.253643619646628,147.2254290729426,2460985.9483681,19.4703,0.0263745,0.215896,19.4326,19.3753,19.6486,19.9729,19.2681,18.9678,2460987.8915162,19.1512,19.0441,19.0888,19.3726,-5.90743,0.0708892,19.3726,18.9861,18.8391,2460987.8915162,2460968.8884144,24,20,2.28505,0.0348333,18.193,17.5836,66118416365,0.616199,2460983.9009722,6.0,16.0,,0.164696,8.02943,,SN,2.0,0.0,2.246,2025abcx,,
13725,ZTF25acamzgr,46.102288816666665,0.1593769531658161,124.26002960416668,0.30263862869094516,33.62403765656477,173.76228535666627,2461031.8491551,20.7374,47.6765,-0.0106635,20.7334,20.414,19.9125,20.9397,20.3537,19.381,2461038.8648032,19.848,19.731,19.307,19.8487,0.00456695,0.0553238,19.8806,19.3779,18.7477,2461038.8648032,2461008.9092245,24,20,0.39513,0.00491667,20.0304,19.8826,63524215700,0.8568,2461031.8491551,2.0,11.0,,104.655,0.0321329,0.061,NT,1.0,0.0,0.507,2025abtw,SN Ia,
13726,ZTF25acegglx,72.83568699428571,0.13912998185474845,88.66872231142858,0.6605253572055001,21.795020947891373,140.87870646556559,2461031.7782523,20.8427,-0.076289,0.183775,20.7408,20.2564,19.5971,20.8427,19.7739,19.0028,2461037.7879514,19.6473,19.609,19.3156,19.6426,0.0178755,-0.059428,19.8105,19.399,18.8061,2461037.7879514,2461007.8408333,35,20,10.8542,0.928375,-999.0,21.3577,65636746705,1.0942,2461031.7782523,2.0,8.0,,0.261144,0.0424795,,ORPHAN,0.0,0.0,0.0,2025aecz,,
13727,ZTF25acfsfhg,54.4406069826087,0.1697445736649195,120.41951156521742,0.4140091408849219,31.809859460077167,163.65796023430516,2461037.8595486,19.898,-0.0782917,1.2437,19.8709,19.6362,19.7824,20.3225,19.4254,19.0542,2461038.8587616,19.5844,19.4481,19.265,19.576,0.0268532,0.0291647,19.6012,19.3061,19.117,2461038.8587616,2461009.9678935,23,20,0.481038,0.5,-999.0,-999.0,61577006644,0.296801,2461037.8595486,2.0,12.0,,0.0404045,0.335184,,NT,1.0,531.673,0.77,2025afrq,,
13728,ZTF25acgqhjx,45.4234093,0.14145377619409116,133.71767741250002,0.17490302505421843,40.18029334255205,174.98696776024912,2461060.8898495,20.563,-0.439672,-0.446429,20.3678,19.9338,19.2742,20.563,19.7172,18.5901,2461066.9066898,19.6977,19.5243,19.1549,19.6168,0.167577,0.0598919,19.7981,19.3178,18.5757,2461066.9066898,2461038.8633912,24,20,0.166539,,20.1498,19.4577,64289793177,1.0779,2461060.8898495,5.0,14.0,,0.357549,0.214725,0.0812,SN,2.0,0.0,0.115,2025agmy,SN Ia-91T-like,
13729,ZTF25acldmbe,-7.377874517391306,0.15783164782135703,225.41470376956525,0.16928751081057994,43.2656892448266,350.0586974555306,2461185.7934722,18.6307,0.0309033,,18.5751,18.5064,18.5844,18.8585,18.6361,18.3333,2461181.7730671,18.1104,18.1651,18.211,18.1848,-0.100678,0.118827,18.5795,18.23,17.9624,2461185.7934722,2461167.8741782,23,20,0.379652,0.17344,17.3948,16.5426,46502985072,0.231901,2461181.8378125,7.0,13.0,,0.130615,0.0979012,,VS,1.0,0.0,0.384,2023ocw,,
13730,ZTF26aaachkr,22.75501713125,0.1891703754389458,121.503746584375,0.2667995331403447,26.023974614279673,199.4295950223644,2461119.7556829,20.807,-0.0446074,0.0769353,20.7609,20.5904,20.3678,20.807,20.4438,20.0547,2461120.6519444,19.9256,19.7991,19.7499,19.9816,0.00775199,0.0864613,20.076,19.7644,19.3712,2461120.6519444,2461093.7701389,32,20,0.746967,0.00354167,19.6505,18.9909,63769769489,0.817799,2461119.7556829,7.0,13.0,,0.134954,0.290475,,SN,2.0,0.0,0.75,2025aljp,,
13731,ZTF26aaadfzz,53.918705259375,0.13650839886660368,185.65444465937497,0.2052630072882639,62.68812033524385,132.19584334451233,2461070.8895255,19.8842,0.102982,0.133067,19.9267,19.6859,19.3628,20.0813,19.315,19.0291,2461076.9975694,19.8075,19.7092,19.451,19.7882,-0.18403,-73.0476,19.853,19.3555,19.1388,2461076.9975694,2461049.9067245,32,20,0.155338,,21.2598,20.7244,57221536404,0.337999,2461070.8895255,1.0,4.0,,0.189338,0.141058,,SN,2.0,0.0,0.069,2026hs,,
13732,ZTF26aaadino,37.942806850000004,0.17591788709610698,205.120277634375,0.16891193691501258,75.06766345842335,82.39528272631885,2461071.0079282,20.262,-231.82,0.0489612,20.0553,19.7186,19.2773,20.262,19.3157,18.9038,2461076.9937153,19.7003,19.5521,19.2781,19.7645,-0.081366,0.015642,19.7645,19.2851,18.964,2461076.9937153,2461049.9301042,32,20,1.20254,0.0025,20.7893,20.8196,59144020848,0.720499,2461071.0079282,2.0,5.0,,800.456,0.169156,,SN,2.0,0.0,1.16,2025ajww,,
13733,ZTF26aaadlaa,8.449798315909094,0.13821020864776407,159.73342341136365,0.11157978686549655,53.53802499882479,237.48518067889026,2461139.7336574,20.3753,0.0280812,0.0436876,20.386,20.3295,20.0087,20.5176,19.8221,19.5266,2461138.7453472,19.8716,19.8275,19.6286,19.7947,1.35808,0.044257,20.0002,19.6256,19.2906,2461139.7336574,2461110.8441551,44,20,6.57059,0.0239167,18.8426,18.2217,61067966783,0.3895,2461126.7255787,1.0,1.0,,0.0936709,3.5887,,SN,2.0,313.967,6.567,2026ll,,
13734,ZTF26aaaqbzw,50.40083624482758,0.14821473424124995,248.33430738275862,0.3643596443137144,42.288775450948044,77.7060021309202,2461068.9960764,20.1552,-0.223286,0.0468441,20.0001,19.6253,19.494,20.1552,19.337,19.0522,2461077.0067708,19.4668,19.2148,19.1164,19.6555,-0.322172,-0.147726,19.6555,19.0328,18.7413,2461077.0067708,2461050.0325347,29,20,3.32891,0.0329167,19.8208,19.5487,59831267639,0.526699,2461066.0357523,4.0,7.0,,0.122745,0.280509,,SN,2.0,194.433,21.088,2026td,,
13735,ZTF26aafsgty,-14.224485138181814,0.212479057605672,167.83973782909092,0.15649891417707787,42.044089954153975,269.4246239817187,2461146.7782523,20.1767,146.679,0.0221038,20.2494,20.2442,20.0175,20.3518,19.9715,19.6569,2461147.7738426,19.5157,19.2916,18.9307,19.754,-7.54266,-131.201,19.819,18.9961,18.4931,2461147.7738426,2461117.8352662,55,20,7.43836,0.5,-999.0,21.8082,41810943684,0.4862,2461146.7782523,,,,793.912,20.7005,0.032626,SN,2.0,143.221,21.323,2026ckh,SN Ia,
13736,ZTF26aagpumr,3.847041009090909,0.18918065887556967,178.38495911363637,0.20327528810739612,62.92235778358234,269.71133422039514,2461097.8996412,20.1299,-0.0943217,-0.160596,20.1027,20.082,20.0709,20.208,20.1103,20.0378,2461124.8795949,19.9462,19.9526,19.9767,19.928,0.0211209,-0.146783,20.2597,19.9733,19.4289,2461124.8795949,2461094.8994213,22,20,0.114895,,19.9586,19.5081,60135547463,0.1549,2461097.8996412,4.0,8.0,,0.329446,0.137966,,SN,2.0,0.0,0.176,2026dgi,,
13737,ZTF26aahauhi,27.636397203571427,0.13401067720934542,114.89693326071428,0.18244211370722652,22.08266366399116,192.16330754427693,2461129.7378241,19.913,-0.0185519,0.159844,19.9083,19.7188,19.3713,19.913,19.4876,19.0811,2461139.6824653,19.9227,19.8414,19.7286,19.893,-0.0847829,-8.82916,20.0927,19.4559,18.8756,2461139.6824653,2461111.7628125,28,20,1.57173,,20.2409,20.1767,63432475290,0.1898,2461129.7378241,2.0,2.0,,0.0480516,0.11822,,SN,2.0,0.0,3.829,2026dvv,,
13738,ZTF26aahiifn,7.548024180000001,0.14775649069986488,195.79003042,0.21769428311130984,70.22345569655688,311.54678069800303,2461100.918588,19.547,-0.0800943,1.97299,19.4732,19.4642,19.6564,19.868,19.4476,19.2544,2461114.8592708,19.6515,19.4968,19.3454,19.6895,-0.0545767,0.0661807,19.6895,19.1606,18.8697,2461114.8592708,2461085.9574653,25,20,6.19721,0.0611964,17.7556,17.2819,58961708979,0.410801,2461100.918588,2.0,6.0,,0.371933,0.0854685,0.048751,SN,2.0,216.444,6.074,2026dzo,SN II,
13739,ZTF26aahinar,-7.139719427272729,0.13865711992482183,203.55311896818182,0.17114990740153718,54.20128915989035,321.2785739543173,2461179.6937616,19.9039,-0.00259338,-0.0205172,19.9034,19.8632,19.767,19.9879,19.8889,19.6843,2461184.81625,19.3481,19.2722,19.1555,19.3824,-0.0522446,-0.0168355,19.3824,19.2076,18.9524,2461184.81625,2461155.7321875,22,20,1.33526,0.0371667,18.5133,17.5493,43860472937,0.646799,2461175.7604745,3.0,12.0,,0.0709048,0.0917188,0.023,NT,1.0,0.0,0.444,2026dro,SN Ic-BL,
13740,ZTF26aainuct,-5.05819323030303,0.161912788278667,138.94637912121212,0.17035181089772114,28.814072439414794,236.1913044269982,2461125.6506481,20.1248,0.154662,0.0792615,20.1914,19.9415,19.9358,20.3494,19.6246,19.1341,2461125.6951157,19.5036,19.428,19.3735,19.455,0.113717,0.0363524,19.5903,19.2823,18.9206,2461125.6951157,2461095.8410648,33,20,3.45059,0.05825,19.1512,18.5957,41075835955,0.669781,2461125.6506481,5.0,14.0,,0.390593,0.237514,0.08,SN,2.0,0.0,3.373,2026eox,SN Ia,
13741,ZTF26aajwlhp,11.249309505,0.2933730644688243,131.74353059999999,0.24097981592273393,30.70326498413817,215.7590346319571,2461106.6909954,19.8994,0.0255726,-0.00134532,19.915,19.9148,19.8458,19.9385,19.757,19.4887,2461107.7343981,19.3957,19.3917,19.2619,19.4151,-0.0352449,-0.00944037,19.561,19.2863,19.0167,2461107.7343981,2461078.7785417,20,20,1.15487,0.00791667,18.6465,18.1997,63662704567,0.5175,2461106.6909954,4.0,8.0,,0.350149,0.332774,,NT,1.0,281.517,1.148,2022zhg,,
13742,ZTF26aajxvpp,-13.521519743181814,0.15433355004760793,185.66833746590908,0.16288004496272215,48.75515972107353,292.2934526043336,2461140.7726505,20.4821,-0.0840965,-124.973,20.4804,20.2121,19.4654,20.4821,19.2415,18.6984,2461146.7345023,19.7473,19.6776,19.312,19.7476,-0.00491426,-0.418628,19.9715,19.3086,18.6928,2461146.7345023,2461116.8156597,44,20,0.159365,0.0132917,20.9686,20.3779,43069643181,0.763599,2461140.7726505,1.0,1.0,,0.0269116,0.0448288,0.09,SN,2.0,0.0,0.321,2026fba,SN Ia,
13743,ZTF26aajyahp,-16.600058468965514,0.21865280161887693,175.43574944137933,0.33634676980997064,43.11711007838531,279.78357084645484,2461115.8385995,19.5052,-0.243839,-0.184425,19.4164,19.394,19.4093,19.6405,19.3968,19.2354,2461115.8975694,19.3717,19.2984,19.2924,19.2066,4.80292,0.218142,19.5629,19.2062,18.9508,2461115.8975694,2461085.8982755,29,20,1.17884,0.992,19.2662,18.7261,40994704116,0.298634,2461115.8385995,11.0,11.0,,0.264676,14.6053,,AGN,1.0,6607.2,1.004,2021tsb,,
13744,ZTF26aakjmnm,-4.6662664454545455,0.13720658023357662,171.33654700909094,0.2317972043558335,52.007436846838374,266.4887579528436,2461123.9585069,19.7719,0.0216769,-0.0537442,19.7954,19.9051,20.0467,20.1654,19.9277,19.7463,2461124.6818519,19.6373,19.7294,19.7966,19.6259,0.0239598,2.98901,19.9957,19.7777,19.4408,2461124.6818519,2461108.7521181,22,20,0.876436,0.0849167,19.117,18.5471,41050070758,0.1199,2461120.8907407,9.0,19.0,,0.0853122,0.0494168,,SN,2.0,386.332,1.597,2026fud,,
13745,ZTF26aalbeox,-11.28327426060606,0.10556654616566101,139.71811709696968,0.21256169779388037,25.741827272690344,242.34508810028794,2461140.7146875,19.4607,-0.0926163,0.122737,19.3128,19.0981,19.4037,20.228,19.1372,18.5703,2461139.6687616,19.1857,19.2005,19.6086,19.155,0.845798,7.60106,20.3718,19.297,18.6849,2461140.7146875,2461111.8219444,33,20,0.442697,0.00854167,21.3387,21.1448,42192495969,0.2129,2461139.7132176,9.0,10.0,,0.205837,0.277467,0.1,SN,2.0,0.0,0.437,2026fmu,SN Ia,
13746,ZTF26aalsuwf,19.157031017391308,0.1519875879729805,196.01477881304348,0.12056938346261481,81.51843011825302,323.5737772247523,2461145.861794,20.3785,-0.046128,0.0693913,20.3596,20.1356,19.8113,20.3785,19.5121,19.1821,2461147.797963,19.8928,19.8235,19.8033,19.896,-0.0144916,0.0489392,19.9564,19.5887,19.2452,2461147.797963,2461117.8824769,23,20,1.62262,0.0025,19.3545,18.9573,59033319329,0.3491,2461140.7759491,2.0,3.0,,0.0635876,0.0299037,,SN,2.0,0.0,1.428,2026fqu,,
13747,ZTF26aamumsc,-16.11270297777778,0.10717978913932323,225.1924633518518,0.1914564899857583,36.57757867924472,342.71228716064746,2461138.9114699,19.6008,0.04726,0.348913,19.6016,19.6329,19.6899,20.1695,19.6987,19.4992,2461140.8536227,19.3052,19.1662,19.5706,19.7114,-0.497659,-0.0052405,20.1876,19.2408,18.53,2461140.8536227,2461117.9196296,27,20,0.0748977,0.143804,22.0318,21.5262,46706943552,0.372299,2461138.9114699,5.0,8.0,,0.0262713,0.239938,,SN,2.0,0.0,0.055,2026fzq,,
13748,ZTF26aavlhox,9.584224183333333,0.13944163940495952,245.6154089,0.10189731301170958,37.37527146101712,23.95970824645015,2461186.9043403,19.598,0.047266,0.0275888,19.6188,19.7664,20.1763,20.5694,19.8511,19.5317,2461185.8539236,19.7321,19.9039,20.2918,19.7209,0.407683,10.0164,20.6508,19.953,19.5847,2461186.9043403,2461168.8932292,36,20,2.39111,0.00770833,21.428,21.2546,56458387887,-0.0720997,2461185.8296065,9.0,17.0,,0.185159,0.274341,,SN,2.0,0.0,2.341,2026mih,,
13749,ZTF17aaaycpc,32.06839336666667,0.08195391318276268,105.8635919857143,0.09507955577383381,16.356991316905116,184.8100018207197,2459874.9557176,19.9701,-0.452552,0.213958,19.586,18.8775,18.364,19.9701,18.7551,18.025,2459874.9861111,19.4837,18.9499,18.5468,20.0348,-0.748105,0.203941,20.0348,18.9222,18.2741,2459874.9861111,2459861.9687731,21,21,2.07494,0.817923,-999.0,22.2203,62980376914,-0.0647488,2459874.9557176,9.0,21.0,,0.0768447,0.180267,,SN,2.0,0.0,2.07,2022xms,,
13750,ZTF17aabwush,7.4283571440000005,0.13447565036633286,79.213771644,0.1124071083725876,-17.158020058109965,194.85938065644154,2461108.6955093,18.5289,0.483281,0.72586,18.7292,18.9331,19.2283,19.6835,19.1362,18.5289,2461108.6612616,16.9678,17.271,17.3973,16.477,0.724152,-0.170959,18.5789,17.2353,16.4085,2461108.6955093,2461079.647963,25,21,0.223081,0.973054,20.518,18.5095,64634002027,2.05194,2461108.6955093,7.0,13.0,,0.0985965,0.0781142,,VS,1.0,0.0,0.202,2017pg,,
